date,datetime,SPOSTMIN,SACTMIN
3/11/2018,3/11/2018 13:38,160,
3/11/2018,3/11/2018 13:45,160,
3/11/2018,3/11/2018 13:52,160,
3/11/2018,3/11/2018 13:59,160,
3/11/2018,3/11/2018 14:03,160,
3/11/2018,3/11/2018 14:10,180,
3/11/2018,3/11/2018 14:17,180,
3/11/2018,3/11/2018 14:24,180,
3/11/2018,3/11/2018 14:30,180,
3/11/2018,3/11/2018 14:38,180,
3/11/2018,3/11/2018 14:45,180,
3/11/2018,3/11/2018 14:52,180,
3/11/2018,3/11/2018 14:59,180,
3/11/2018,3/11/2018 15:03,180,
3/11/2018,3/11/2018 15:10,180,
3/11/2018,3/11/2018 15:17,180,
3/11/2018,3/11/2018 15:24,180,
3/11/2018,3/11/2018 15:30,180,
3/11/2018,3/11/2018 15:38,180,
3/11/2018,3/11/2018 15:45,180,
3/11/2018,3/11/2018 15:52,180,
3/11/2018,3/11/2018 15:59,180,
3/11/2018,3/11/2018 16:03,180,
3/11/2018,3/11/2018 16:10,180,
3/11/2018,3/11/2018 16:17,180,
3/11/2018,3/11/2018 16:24,180,
3/11/2018,3/11/2018 16:30,180,
3/11/2018,3/11/2018 16:38,180,
3/11/2018,3/11/2018 16:45,140,
3/11/2018,3/11/2018 16:52,140,
3/11/2018,3/11/2018 16:59,140,
3/11/2018,3/11/2018 17:03,140,
3/11/2018,3/11/2018 17:10,140,
3/11/2018,3/11/2018 17:17,140,
3/11/2018,3/11/2018 17:24,125,
3/11/2018,3/11/2018 17:30,125,
3/11/2018,3/11/2018 17:38,125,
3/11/2018,3/11/2018 17:45,105,
3/11/2018,3/11/2018 17:52,95,
3/11/2018,3/11/2018 17:59,95,
3/11/2018,3/11/2018 18:03,95,
3/11/2018,3/11/2018 18:10,95,
3/11/2018,3/11/2018 18:17,95,
3/11/2018,3/11/2018 18:24,95,
3/11/2018,3/11/2018 18:30,95,
3/11/2018,3/11/2018 18:38,105,
3/11/2018,3/11/2018 18:45,105,
3/11/2018,3/11/2018 18:52,105,
3/11/2018,3/11/2018 18:59,105,
3/11/2018,3/11/2018 19:03,120,
3/11/2018,3/11/2018 19:10,120,
3/11/2018,3/11/2018 19:17,120,
3/11/2018,3/11/2018 19:24,90,
3/11/2018,3/11/2018 19:24,90,
3/11/2018,3/11/2018 19:30,90,
3/11/2018,3/11/2018 19:38,90,
3/11/2018,3/11/2018 19:45,90,
3/11/2018,3/11/2018 19:52,90,
3/11/2018,3/11/2018 19:59,90,
3/11/2018,3/11/2018 20:03,90,
3/11/2018,3/11/2018 20:10,90,
3/11/2018,3/11/2018 20:17,90,
3/11/2018,3/11/2018 20:24,120,
3/11/2018,3/11/2018 20:30,140,
3/11/2018,3/11/2018 20:38,110,
3/11/2018,3/11/2018 20:45,110,
3/11/2018,3/11/2018 20:52,90,
3/11/2018,3/11/2018 20:59,90,
3/11/2018,3/11/2018 21:03,85,
3/11/2018,3/11/2018 21:10,125,
3/11/2018,3/11/2018 21:17,85,
3/11/2018,3/11/2018 21:24,85,
3/11/2018,3/11/2018 21:30,85,
3/11/2018,3/11/2018 21:38,85,
3/11/2018,3/11/2018 21:45,75,
3/11/2018,3/11/2018 21:52,75,
3/11/2018,3/11/2018 21:59,75,
3/11/2018,3/11/2018 22:03,-999,
3/12/2018,3/12/2018 6:52,60,
3/12/2018,3/12/2018 6:59,60,
3/12/2018,3/12/2018 7:03,60,
3/12/2018,3/12/2018 7:10,90,
3/12/2018,3/12/2018 7:17,120,
3/12/2018,3/12/2018 7:24,210,
3/12/2018,3/12/2018 7:30,240,
3/12/2018,3/12/2018 7:31,240,
3/12/2018,3/12/2018 7:38,240,
3/12/2018,3/12/2018 7:45,240,
3/12/2018,3/12/2018 7:52,240,
3/12/2018,3/12/2018 7:54,240,
3/12/2018,3/12/2018 7:59,240,
3/12/2018,3/12/2018 8:03,240,
3/12/2018,3/12/2018 8:06,240,
3/12/2018,3/12/2018 8:10,240,
3/12/2018,3/12/2018 8:17,265,
3/12/2018,3/12/2018 8:22,265,
3/12/2018,3/12/2018 8:24,265,
3/12/2018,3/12/2018 8:30,265,
3/12/2018,3/12/2018 8:38,265,
3/12/2018,3/12/2018 8:38,265,
3/12/2018,3/12/2018 8:45,265,
3/12/2018,3/12/2018 8:52,265,
3/12/2018,3/12/2018 8:59,240,
3/12/2018,3/12/2018 7:07,,113
3/12/2018,3/12/2018 9:03,240,
3/12/2018,3/12/2018 9:09,240,
3/12/2018,3/12/2018 9:10,240,
3/12/2018,3/12/2018 9:17,240,
3/12/2018,3/12/2018 9:24,240,
3/12/2018,3/12/2018 9:30,210,
3/12/2018,3/12/2018 9:38,210,
3/12/2018,3/12/2018 9:45,195,
3/12/2018,3/12/2018 9:52,195,
3/12/2018,3/12/2018 9:59,195,
3/12/2018,3/12/2018 10:03,195,
3/12/2018,3/12/2018 10:10,195,
3/12/2018,3/12/2018 10:17,195,
3/12/2018,3/12/2018 10:24,195,
3/12/2018,3/12/2018 10:30,180,
3/12/2018,3/12/2018 10:38,180,
3/12/2018,3/12/2018 10:45,180,
3/12/2018,3/12/2018 10:52,180,
3/12/2018,3/12/2018 10:59,180,
3/12/2018,3/12/2018 11:03,180,
3/12/2018,3/12/2018 11:10,180,
3/12/2018,3/12/2018 11:17,180,
3/12/2018,3/12/2018 11:24,180,
3/12/2018,3/12/2018 11:30,165,
3/12/2018,3/12/2018 11:38,165,
3/12/2018,3/12/2018 11:45,165,
3/12/2018,3/12/2018 11:52,165,
3/12/2018,3/12/2018 11:59,165,
3/12/2018,3/12/2018 12:03,165,
3/12/2018,3/12/2018 12:10,165,
3/12/2018,3/12/2018 12:17,165,
3/12/2018,3/12/2018 12:24,165,
3/12/2018,3/12/2018 12:27,165,
3/12/2018,3/12/2018 12:30,165,
3/12/2018,3/12/2018 12:38,165,
3/12/2018,3/12/2018 12:45,165,
3/12/2018,3/12/2018 11:29,,80
3/12/2018,3/12/2018 12:52,140,
3/12/2018,3/12/2018 12:59,140,
3/12/2018,3/12/2018 13:03,140,
3/12/2018,3/12/2018 13:10,140,
3/12/2018,3/12/2018 11:29,,80
3/12/2018,3/12/2018 13:17,160,
3/12/2018,3/12/2018 13:24,160,
3/12/2018,3/12/2018 13:30,160,
3/12/2018,3/12/2018 13:38,160,
3/12/2018,3/12/2018 13:45,180,
3/12/2018,3/12/2018 13:52,190,
3/12/2018,3/12/2018 13:59,175,
3/12/2018,3/12/2018 14:03,165,
3/12/2018,3/12/2018 14:10,165,
3/12/2018,3/12/2018 14:17,165,
3/12/2018,3/12/2018 14:24,165,
3/12/2018,3/12/2018 14:30,160,
3/12/2018,3/12/2018 14:38,150,
3/12/2018,3/12/2018 14:45,150,
3/12/2018,3/12/2018 14:52,150,
3/12/2018,3/12/2018 14:59,150,
3/12/2018,3/12/2018 15:03,190,
3/12/2018,3/12/2018 15:10,190,
3/12/2018,3/12/2018 15:17,210,
3/12/2018,3/12/2018 15:24,225,
3/12/2018,3/12/2018 15:24,225,
3/12/2018,3/12/2018 15:30,240,
3/12/2018,3/12/2018 15:38,240,
3/12/2018,3/12/2018 15:45,240,
3/12/2018,3/12/2018 15:52,240,
3/12/2018,3/12/2018 15:59,240,
3/12/2018,3/12/2018 16:03,240,
3/12/2018,3/12/2018 16:10,240,
3/12/2018,3/12/2018 16:17,240,
3/12/2018,3/12/2018 16:24,240,
3/12/2018,3/12/2018 16:30,240,
3/12/2018,3/12/2018 16:38,240,
3/12/2018,3/12/2018 16:45,240,
3/12/2018,3/12/2018 16:52,240,
3/12/2018,3/12/2018 16:59,240,
3/12/2018,3/12/2018 16:59,240,
3/12/2018,3/12/2018 17:03,240,
3/12/2018,3/12/2018 17:08,240,
3/12/2018,3/12/2018 17:10,210,
3/12/2018,3/12/2018 17:17,210,
3/12/2018,3/12/2018 17:24,180,
3/12/2018,3/12/2018 17:30,180,
3/12/2018,3/12/2018 17:38,150,
3/12/2018,3/12/2018 17:44,150,
3/12/2018,3/12/2018 17:45,150,
3/12/2018,3/12/2018 17:52,135,
3/12/2018,3/12/2018 17:59,135,
3/12/2018,3/12/2018 18:03,135,
3/12/2018,3/12/2018 18:10,135,
3/12/2018,3/12/2018 18:17,135,
3/12/2018,3/12/2018 18:24,135,
3/12/2018,3/12/2018 18:27,135,
3/12/2018,3/12/2018 18:30,135,
3/12/2018,3/12/2018 18:38,135,
3/12/2018,3/12/2018 18:45,135,
3/12/2018,3/12/2018 18:52,135,
3/12/2018,3/12/2018 18:59,135,
3/12/2018,3/12/2018 19:03,135,
3/12/2018,3/12/2018 19:10,145,
3/12/2018,3/12/2018 19:17,145,
3/12/2018,3/12/2018 19:24,145,
3/12/2018,3/12/2018 19:30,145,
3/12/2018,3/12/2018 19:38,145,
3/12/2018,3/12/2018 19:45,145,
3/12/2018,3/12/2018 19:52,145,
3/12/2018,3/12/2018 19:59,145,
3/12/2018,3/12/2018 20:03,135,
3/12/2018,3/12/2018 20:10,135,
3/12/2018,3/12/2018 20:17,135,
3/12/2018,3/12/2018 20:24,135,
3/12/2018,3/12/2018 20:30,135,
3/12/2018,3/12/2018 20:38,155,
3/12/2018,3/12/2018 20:45,155,
3/12/2018,3/12/2018 20:52,155,
3/12/2018,3/12/2018 20:59,155,
3/12/2018,3/12/2018 21:03,155,
3/12/2018,3/12/2018 21:10,155,
3/12/2018,3/12/2018 21:17,155,
3/12/2018,3/12/2018 21:19,160,
3/12/2018,3/12/2018 21:24,180,
3/12/2018,3/12/2018 21:30,165,
3/12/2018,3/12/2018 21:38,150,
3/12/2018,3/12/2018 21:45,150,
3/12/2018,3/12/2018 21:52,150,
3/12/2018,3/12/2018 21:59,150,
3/12/2018,3/12/2018 22:03,150,
3/13/2018,3/13/2018 7:52,90,
3/13/2018,3/13/2018 7:59,120,
3/13/2018,3/13/2018 8:03,150,
3/13/2018,3/13/2018 8:10,180,
3/13/2018,3/13/2018 8:17,205,
3/13/2018,3/13/2018 8:24,205,
3/13/2018,3/13/2018 8:30,205,
3/13/2018,3/13/2018 8:38,220,
3/13/2018,3/13/2018 8:45,250,
3/13/2018,3/13/2018 8:52,240,
3/13/2018,3/13/2018 8:59,220,
3/13/2018,3/13/2018 9:03,205,
3/13/2018,3/13/2018 9:10,205,
3/13/2018,3/13/2018 9:13,190,
3/13/2018,3/13/2018 9:17,190,
3/13/2018,3/13/2018 9:24,190,
3/13/2018,3/13/2018 9:30,190,
3/13/2018,3/13/2018 9:38,190,
3/13/2018,3/13/2018 9:45,190,
3/13/2018,3/13/2018 9:52,190,
3/13/2018,3/13/2018 9:59,190,
3/13/2018,3/13/2018 10:03,190,
3/13/2018,3/13/2018 10:10,190,
3/13/2018,3/13/2018 10:17,180,
3/13/2018,3/13/2018 10:24,180,
3/13/2018,3/13/2018 10:30,180,
3/13/2018,3/13/2018 10:38,180,
3/13/2018,3/13/2018 10:45,180,
3/13/2018,3/13/2018 10:52,180,
3/13/2018,3/13/2018 10:59,180,
3/13/2018,3/13/2018 11:03,195,
3/13/2018,3/13/2018 11:10,195,
3/13/2018,3/13/2018 11:17,195,
3/13/2018,3/13/2018 11:24,195,
3/13/2018,3/13/2018 11:30,195,
3/13/2018,3/13/2018 11:38,210,
3/13/2018,3/13/2018 11:45,210,
3/13/2018,3/13/2018 11:52,210,
3/13/2018,3/13/2018 11:59,210,
3/13/2018,3/13/2018 12:03,195,
3/13/2018,3/13/2018 12:10,195,
3/13/2018,3/13/2018 12:13,195,
3/13/2018,3/13/2018 12:17,195,
3/13/2018,3/13/2018 12:24,195,
3/13/2018,3/13/2018 12:30,195,
3/13/2018,3/13/2018 12:38,195,
3/13/2018,3/13/2018 12:45,185,
3/13/2018,3/13/2018 12:52,185,
3/13/2018,3/13/2018 12:59,185,
3/13/2018,3/13/2018 13:03,185,
3/13/2018,3/13/2018 13:10,160,
3/13/2018,3/13/2018 13:17,160,
3/13/2018,3/13/2018 13:24,160,
3/13/2018,3/13/2018 13:30,160,
3/13/2018,3/13/2018 13:38,170,
3/13/2018,3/13/2018 13:45,170,
3/13/2018,3/13/2018 13:52,185,
3/13/2018,3/13/2018 13:59,185,
3/13/2018,3/13/2018 14:03,185,
3/13/2018,3/13/2018 14:10,185,
3/13/2018,3/13/2018 14:17,185,
3/13/2018,3/13/2018 14:24,185,
3/13/2018,3/13/2018 14:30,195,
3/13/2018,3/13/2018 14:38,195,
3/13/2018,3/13/2018 14:45,210,
3/13/2018,3/13/2018 14:52,210,
3/13/2018,3/13/2018 14:59,210,
3/13/2018,3/13/2018 15:03,210,
3/13/2018,3/13/2018 15:10,-999,
3/13/2018,3/13/2018 15:17,-999,
3/13/2018,3/13/2018 15:24,-999,
3/13/2018,3/13/2018 15:30,-999,
3/13/2018,3/13/2018 15:38,-999,
3/13/2018,3/13/2018 15:45,-999,
3/13/2018,3/13/2018 15:52,-999,
3/13/2018,3/13/2018 12:10,,223
3/13/2018,3/13/2018 15:59,-999,
3/13/2018,3/13/2018 16:03,-999,
3/13/2018,3/13/2018 16:05,75,
3/13/2018,3/13/2018 16:10,180,
3/13/2018,3/13/2018 16:17,180,
3/13/2018,3/13/2018 16:24,180,
3/13/2018,3/13/2018 16:30,180,
3/13/2018,3/13/2018 16:38,180,
3/13/2018,3/13/2018 16:45,180,
3/13/2018,3/13/2018 16:52,180,
3/13/2018,3/13/2018 16:59,180,
3/13/2018,3/13/2018 17:03,180,
3/13/2018,3/13/2018 17:10,180,
3/13/2018,3/13/2018 17:17,180,
3/13/2018,3/13/2018 17:24,180,
3/13/2018,3/13/2018 17:30,180,
3/13/2018,3/13/2018 17:38,180,
3/13/2018,3/13/2018 17:45,180,
3/13/2018,3/13/2018 17:52,220,
3/13/2018,3/13/2018 17:59,220,
3/13/2018,3/13/2018 18:03,220,
3/13/2018,3/13/2018 18:10,220,
3/13/2018,3/13/2018 18:17,220,
3/13/2018,3/13/2018 18:24,220,
3/13/2018,3/13/2018 18:30,220,
3/13/2018,3/13/2018 18:38,220,
3/13/2018,3/13/2018 18:45,220,
3/13/2018,3/13/2018 18:52,220,
3/13/2018,3/13/2018 18:59,220,
3/13/2018,3/13/2018 19:03,220,
3/13/2018,3/13/2018 19:10,220,
3/13/2018,3/13/2018 19:17,220,
3/13/2018,3/13/2018 19:24,220,
3/13/2018,3/13/2018 19:30,220,
3/13/2018,3/13/2018 19:38,150,
3/13/2018,3/13/2018 19:45,180,
3/13/2018,3/13/2018 19:52,180,
3/13/2018,3/13/2018 19:59,180,
3/13/2018,3/13/2018 20:03,180,
3/13/2018,3/13/2018 20:10,180,
3/13/2018,3/13/2018 20:17,180,
3/13/2018,3/13/2018 20:24,180,
3/13/2018,3/13/2018 20:30,180,
3/13/2018,3/13/2018 20:38,180,
3/13/2018,3/13/2018 20:45,180,
3/13/2018,3/13/2018 20:52,180,
3/13/2018,3/13/2018 20:59,180,
3/13/2018,3/13/2018 21:03,180,
3/13/2018,3/13/2018 21:10,180,
3/13/2018,3/13/2018 21:17,180,
3/13/2018,3/13/2018 21:24,180,
3/13/2018,3/13/2018 21:30,180,
3/13/2018,3/13/2018 21:38,180,
3/13/2018,3/13/2018 21:45,180,
3/13/2018,3/13/2018 21:52,180,
3/13/2018,3/13/2018 21:59,120,
3/13/2018,3/13/2018 22:03,-999,
3/14/2018,3/14/2018 7:52,120,
3/14/2018,3/14/2018 7:59,120,
3/14/2018,3/14/2018 8:03,150,
3/14/2018,3/14/2018 8:10,180,
3/14/2018,3/14/2018 8:17,180,
3/14/2018,3/14/2018 8:24,210,
3/14/2018,3/14/2018 8:30,210,
3/14/2018,3/14/2018 8:38,210,
3/14/2018,3/14/2018 8:45,210,
3/14/2018,3/14/2018 8:52,210,
3/14/2018,3/14/2018 8:59,210,
3/14/2018,3/14/2018 9:03,210,
3/14/2018,3/14/2018 9:10,210,
3/14/2018,3/14/2018 9:17,210,
3/14/2018,3/14/2018 9:24,210,
3/14/2018,3/14/2018 9:30,210,
3/14/2018,3/14/2018 9:38,210,
3/14/2018,3/14/2018 9:45,210,
3/14/2018,3/14/2018 9:52,210,
3/14/2018,3/14/2018 9:59,210,
3/14/2018,3/14/2018 10:03,210,
3/14/2018,3/14/2018 10:10,210,
3/14/2018,3/14/2018 10:17,210,
3/14/2018,3/14/2018 10:24,210,
3/14/2018,3/14/2018 10:30,210,
3/14/2018,3/14/2018 10:38,210,
3/14/2018,3/14/2018 10:45,210,
3/14/2018,3/14/2018 10:52,210,
3/14/2018,3/14/2018 10:59,210,
3/14/2018,3/14/2018 11:03,210,
3/14/2018,3/14/2018 11:10,210,
3/14/2018,3/14/2018 11:17,210,
3/14/2018,3/14/2018 11:24,210,
3/14/2018,3/14/2018 11:30,210,
3/14/2018,3/14/2018 11:38,180,
3/14/2018,3/14/2018 11:45,180,
3/14/2018,3/14/2018 11:52,180,
3/14/2018,3/14/2018 11:59,180,
3/14/2018,3/14/2018 12:03,180,
3/14/2018,3/14/2018 12:10,180,
3/14/2018,3/14/2018 12:17,180,
3/14/2018,3/14/2018 12:24,180,
3/14/2018,3/14/2018 12:30,180,
3/14/2018,3/14/2018 12:38,180,
3/14/2018,3/14/2018 12:45,180,
3/14/2018,3/14/2018 12:52,180,
3/14/2018,3/14/2018 12:59,180,
3/14/2018,3/14/2018 13:03,180,
3/14/2018,3/14/2018 13:10,180,
3/14/2018,3/14/2018 13:17,180,
3/14/2018,3/14/2018 13:24,180,
3/14/2018,3/14/2018 13:30,180,
3/14/2018,3/14/2018 13:38,180,
3/14/2018,3/14/2018 13:45,180,
3/14/2018,3/14/2018 13:52,180,
3/14/2018,3/14/2018 13:59,180,
3/14/2018,3/14/2018 14:03,180,
3/14/2018,3/14/2018 14:10,180,
3/14/2018,3/14/2018 14:17,150,
3/14/2018,3/14/2018 14:24,150,
3/14/2018,3/14/2018 14:30,135,
3/14/2018,3/14/2018 14:38,135,
3/14/2018,3/14/2018 14:45,135,
3/14/2018,3/14/2018 14:52,135,
3/14/2018,3/14/2018 14:59,150,
3/14/2018,3/14/2018 15:01,165,
3/14/2018,3/14/2018 15:03,165,
3/14/2018,3/14/2018 15:10,165,
3/14/2018,3/14/2018 15:17,165,
3/14/2018,3/14/2018 15:24,165,
3/14/2018,3/14/2018 15:30,165,
3/14/2018,3/14/2018 15:38,165,
3/14/2018,3/14/2018 15:45,165,
3/14/2018,3/14/2018 15:52,165,
3/14/2018,3/14/2018 15:59,165,
3/14/2018,3/14/2018 16:03,150,
3/14/2018,3/14/2018 16:10,150,
3/14/2018,3/14/2018 16:17,140,
3/14/2018,3/14/2018 16:24,140,
3/14/2018,3/14/2018 16:30,140,
3/14/2018,3/14/2018 16:38,140,
3/14/2018,3/14/2018 16:45,140,
3/14/2018,3/14/2018 16:52,140,
3/14/2018,3/14/2018 16:59,140,
3/14/2018,3/14/2018 17:03,140,
3/14/2018,3/14/2018 17:10,140,
3/14/2018,3/14/2018 15:01,,129
3/14/2018,3/14/2018 17:17,140,
3/14/2018,3/14/2018 17:24,140,
3/14/2018,3/14/2018 17:30,140,
3/14/2018,3/14/2018 17:38,140,
3/14/2018,3/14/2018 17:45,150,
3/14/2018,3/14/2018 17:52,150,
3/14/2018,3/14/2018 17:59,150,
3/14/2018,3/14/2018 18:03,150,
3/14/2018,3/14/2018 18:10,175,
3/14/2018,3/14/2018 18:17,175,
3/14/2018,3/14/2018 18:24,175,
3/14/2018,3/14/2018 16:14,,134
3/14/2018,3/14/2018 18:30,175,
3/14/2018,3/14/2018 18:38,175,
3/14/2018,3/14/2018 18:45,175,
3/14/2018,3/14/2018 18:52,175,
3/14/2018,3/14/2018 18:59,175,
3/14/2018,3/14/2018 19:03,175,
3/14/2018,3/14/2018 19:10,175,
3/14/2018,3/14/2018 19:17,175,
3/14/2018,3/14/2018 19:24,175,
3/14/2018,3/14/2018 19:30,175,
3/14/2018,3/14/2018 19:38,175,
3/14/2018,3/14/2018 19:45,175,
3/14/2018,3/14/2018 19:52,175,
3/14/2018,3/14/2018 19:59,150,
3/14/2018,3/14/2018 20:03,150,
3/14/2018,3/14/2018 20:10,150,
3/14/2018,3/14/2018 20:17,120,
3/14/2018,3/14/2018 20:24,120,
3/14/2018,3/14/2018 20:30,120,
3/14/2018,3/14/2018 20:38,120,
3/14/2018,3/14/2018 20:45,120,
3/14/2018,3/14/2018 20:52,120,
3/14/2018,3/14/2018 20:59,120,
3/14/2018,3/14/2018 21:03,120,
3/14/2018,3/14/2018 21:10,110,
3/14/2018,3/14/2018 21:17,95,
3/14/2018,3/14/2018 21:24,95,
3/14/2018,3/14/2018 21:30,95,
3/14/2018,3/14/2018 21:38,95,
3/14/2018,3/14/2018 21:45,95,
3/14/2018,3/14/2018 21:52,95,
3/14/2018,3/14/2018 21:59,95,
3/14/2018,3/14/2018 22:03,-999,
3/15/2018,3/15/2018 7:52,90,
3/15/2018,3/15/2018 7:57,120,
3/15/2018,3/15/2018 7:59,120,
3/15/2018,3/15/2018 8:03,150,
3/15/2018,3/15/2018 8:10,150,
3/15/2018,3/15/2018 8:17,180,
3/15/2018,3/15/2018 8:24,180,
3/15/2018,3/15/2018 8:30,180,
3/15/2018,3/15/2018 8:38,180,
3/15/2018,3/15/2018 8:45,180,
3/15/2018,3/15/2018 8:51,180,
3/15/2018,3/15/2018 8:52,180,
3/15/2018,3/15/2018 8:59,180,
3/15/2018,3/15/2018 9:03,180,
3/15/2018,3/15/2018 9:10,180,
3/15/2018,3/15/2018 9:15,180,
3/15/2018,3/15/2018 8:05,,70
3/15/2018,3/15/2018 9:17,180,
3/15/2018,3/15/2018 9:24,180,
3/15/2018,3/15/2018 9:30,180,
3/15/2018,3/15/2018 9:38,180,
3/15/2018,3/15/2018 9:45,180,
3/15/2018,3/15/2018 9:52,180,
3/15/2018,3/15/2018 9:59,180,
3/15/2018,3/15/2018 10:03,180,
3/15/2018,3/15/2018 10:10,180,
3/15/2018,3/15/2018 10:17,180,
3/15/2018,3/15/2018 10:24,180,
3/15/2018,3/15/2018 10:30,180,
3/15/2018,3/15/2018 10:38,180,
3/15/2018,3/15/2018 10:45,190,
3/15/2018,3/15/2018 10:52,190,
3/15/2018,3/15/2018 10:59,190,
3/15/2018,3/15/2018 11:03,190,
3/15/2018,3/15/2018 11:10,190,
3/15/2018,3/15/2018 11:17,190,
3/15/2018,3/15/2018 11:24,190,
3/15/2018,3/15/2018 11:30,190,
3/15/2018,3/15/2018 11:38,190,
3/15/2018,3/15/2018 11:45,190,
3/15/2018,3/15/2018 11:52,190,
3/15/2018,3/15/2018 11:59,190,
3/15/2018,3/15/2018 12:03,190,
3/15/2018,3/15/2018 12:10,190,
3/15/2018,3/15/2018 12:10,190,
3/15/2018,3/15/2018 12:17,190,
3/15/2018,3/15/2018 12:22,190,
3/15/2018,3/15/2018 12:24,190,
3/15/2018,3/15/2018 12:30,190,
3/15/2018,3/15/2018 12:38,190,
3/15/2018,3/15/2018 12:45,190,
3/15/2018,3/15/2018 12:52,190,
3/15/2018,3/15/2018 12:59,190,
3/15/2018,3/15/2018 13:03,190,
3/15/2018,3/15/2018 13:10,190,
3/15/2018,3/15/2018 13:17,190,
3/15/2018,3/15/2018 13:24,170,
3/15/2018,3/15/2018 13:30,170,
3/15/2018,3/15/2018 13:38,170,
3/15/2018,3/15/2018 13:45,170,
3/15/2018,3/15/2018 13:52,170,
3/15/2018,3/15/2018 13:59,170,
3/15/2018,3/15/2018 14:03,185,
3/15/2018,3/15/2018 14:10,185,
3/15/2018,3/15/2018 14:17,205,
3/15/2018,3/15/2018 14:24,205,
3/15/2018,3/15/2018 14:30,205,
3/15/2018,3/15/2018 14:38,205,
3/15/2018,3/15/2018 14:45,205,
3/15/2018,3/15/2018 14:52,205,
3/15/2018,3/15/2018 14:59,205,
3/15/2018,3/15/2018 15:03,205,
3/15/2018,3/15/2018 15:10,215,
3/15/2018,3/15/2018 15:17,215,
3/15/2018,3/15/2018 15:24,215,
3/15/2018,3/15/2018 15:30,215,
3/15/2018,3/15/2018 15:38,215,
3/15/2018,3/15/2018 15:45,215,
3/15/2018,3/15/2018 15:52,215,
3/15/2018,3/15/2018 15:57,215,
3/15/2018,3/15/2018 15:59,215,
3/15/2018,3/15/2018 16:03,215,
3/15/2018,3/15/2018 16:10,215,
3/15/2018,3/15/2018 16:17,215,
3/15/2018,3/15/2018 16:24,205,
3/15/2018,3/15/2018 16:30,205,
3/15/2018,3/15/2018 16:38,205,
3/15/2018,3/15/2018 16:45,170,
3/15/2018,3/15/2018 16:52,150,
3/15/2018,3/15/2018 16:59,120,
3/15/2018,3/15/2018 17:03,110,
3/15/2018,3/15/2018 17:10,110,
3/15/2018,3/15/2018 17:17,110,
3/15/2018,3/15/2018 17:24,110,
3/15/2018,3/15/2018 17:30,135,
3/15/2018,3/15/2018 17:38,135,
3/15/2018,3/15/2018 17:45,125,
3/15/2018,3/15/2018 17:52,125,
3/15/2018,3/15/2018 17:59,125,
3/15/2018,3/15/2018 18:03,125,
3/15/2018,3/15/2018 18:10,115,
3/15/2018,3/15/2018 18:17,145,
3/15/2018,3/15/2018 18:24,135,
3/15/2018,3/15/2018 18:30,135,
3/15/2018,3/15/2018 18:38,135,
3/15/2018,3/15/2018 18:45,145,
3/15/2018,3/15/2018 18:52,145,
3/15/2018,3/15/2018 18:59,165,
3/15/2018,3/15/2018 19:03,165,
3/15/2018,3/15/2018 19:10,165,
3/15/2018,3/15/2018 19:17,165,
3/15/2018,3/15/2018 19:24,165,
3/15/2018,3/15/2018 19:30,165,
3/15/2018,3/15/2018 19:38,165,
3/15/2018,3/15/2018 19:45,180,
3/15/2018,3/15/2018 19:52,165,
3/15/2018,3/15/2018 19:59,165,
3/15/2018,3/15/2018 20:03,165,
3/15/2018,3/15/2018 20:10,165,
3/15/2018,3/15/2018 20:17,165,
3/15/2018,3/15/2018 20:24,175,
3/15/2018,3/15/2018 20:30,175,
3/15/2018,3/15/2018 20:38,185,
3/15/2018,3/15/2018 20:45,185,
3/15/2018,3/15/2018 20:52,185,
3/15/2018,3/15/2018 20:59,185,
3/15/2018,3/15/2018 21:03,185,
3/15/2018,3/15/2018 21:10,185,
3/15/2018,3/15/2018 21:17,185,
3/15/2018,3/15/2018 21:24,185,
3/15/2018,3/15/2018 21:27,185,
3/15/2018,3/15/2018 21:30,165,
3/15/2018,3/15/2018 21:38,165,
3/15/2018,3/15/2018 21:45,165,
3/15/2018,3/15/2018 21:52,185,
3/15/2018,3/15/2018 21:59,185,
3/15/2018,3/15/2018 22:03,-999,
3/16/2018,3/16/2018 7:52,120,
3/16/2018,3/16/2018 7:59,150,
3/16/2018,3/16/2018 7:59,150,
3/16/2018,3/16/2018 8:03,150,
3/16/2018,3/16/2018 8:10,150,
3/16/2018,3/16/2018 8:17,150,
3/16/2018,3/16/2018 8:24,180,
3/16/2018,3/16/2018 8:02,,23
3/16/2018,3/16/2018 8:30,180,
3/16/2018,3/16/2018 8:38,180,
3/16/2018,3/16/2018 8:45,180,
3/16/2018,3/16/2018 8:52,180,
3/16/2018,3/16/2018 8:59,180,
3/16/2018,3/16/2018 9:03,180,
3/16/2018,3/16/2018 9:10,180,
3/16/2018,3/16/2018 9:17,180,
3/16/2018,3/16/2018 9:24,180,
3/16/2018,3/16/2018 9:30,180,
3/16/2018,3/16/2018 9:38,180,
3/16/2018,3/16/2018 9:45,180,
3/16/2018,3/16/2018 9:52,180,
3/16/2018,3/16/2018 9:59,180,
3/16/2018,3/16/2018 10:03,180,
3/16/2018,3/16/2018 10:10,180,
3/16/2018,3/16/2018 10:17,180,
3/16/2018,3/16/2018 10:24,180,
3/16/2018,3/16/2018 10:30,180,
3/16/2018,3/16/2018 10:38,180,
3/16/2018,3/16/2018 10:45,180,
3/16/2018,3/16/2018 10:52,180,
3/16/2018,3/16/2018 10:59,180,
